case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
size 10,127.94921875,154.65625,310,,,,,,,,,
size 1,,,,36.625,72.234375,253,,,,,,
size 2,,,,26.69140625,51.45703125,117,,,,,,
size 3,,,,46.80859375,73.01953125,187,,,,,,
size 4,,,,76.93359375,114.46875,144,,,,,,
size 5,,,,77.08984375,110.76953125,136,,,,,,
size 6,,,,77.203125,115.1328125,141,,,,,,
size 7,,,,37.265625,70.6484375,120,,,,,,
size 8,,,,57.2890625,94.55078125,147,,,,,,
size 9,,,,57.34375,93.01953125,161,,,,,,
size 10,,,,97.5,133.1953125,316,,,,,,
size 1,,,,,,,26.84765625,56.37109375,157,,,
size 2,,,,,,,46.91796875,74.98828125,181,,,
size 3,,,,,,,47.0859375,69.19140625,278,,,
size 4,,,,,,,27.1484375,52.4296875,314,,,
size 5,,,,,,,57.27734375,93.72265625,233,,,
size 6,,,,,,,97.46875,133.28515625,225,,,
size 7,,,,,,,137.66796875,176.76953125,218,,,
size 8,,,,,,,67.76171875,89.953125,307,,,
size 9,,,,,,,137.7890625,173.765625,270,,,
size 10,,,,,,,198.16015625,234.4609375,308,,,
size 1,,,,,,,,,,57.07421875,91.15625,212
size 2,,,,,,,,,,37.23046875,63.03125,184
size 3,,,,,,,,,,27.38671875,58.6875,250
size 4,,,,,,,,,,37.59765625,71.37109375,220
size 5,,,,,,,,,,67.85546875,107.9453125,269
size 6,,,,,,,,,,108.234375,148.25390625,274
size 7,,,,,,,,,,28.53515625,168.58984375,288
size 8,,,,,,,,,,58.546875,80.98828125,263
size 9,,,,,,,,,,88.55078125,132.98046875,290
size 10,,,,,,,,,,38.86328125,64.9609375,318
size 1,26.73828125,66.75390625,181,,,,,,,,,
size 2,36.94140625,73.9296875,189,,,,,,,,,
size 3,26.953125,66.96875,170,,,,,,,,,
size 4,57.1640625,89.19140625,257,,,,,,,,,
size 5,77.3359375,117.109375,293,,,,,,,,,
size 6,137.53125,176.328125,192,,,,,,,,,
size 7,127.65625,152.65625,317,,,,,,,,,
size 8,197.890625,237.3828125,247,,,,,,,,,
size 9,77.96875,110.859375,211,,,,,,,,,
size 10,127.98828125,151.66796875,210,,,,,,,,,
size 1,,,,36.625,75.89453125,179,,,,,,
size 2,,,,26.6875,49.73828125,163,,,,,,
size 3,,,,46.796875,72.73828125,162,,,,,,
size 4,,,,76.890625,109.0703125,123,,,,,,
size 5,,,,77.06640625,114.3671875,141,,,,,,
size 6,,,,77.140625,116.05859375,180,,,,,,
size 7,,,,37.19140625,70.796875,153,,,,,,
size 8,,,,57.24609375,91.703125,185,,,,,,
size 9,,,,57.328125,92.12890625,156,,,,,,
size 10,,,,97.46484375,135.23046875,171,,,,,,
size 1,,,,,,,26.765625,50.39453125,260,,,
size 2,,,,,,,46.95703125,70.0078125,214,,,
size 3,,,,,,,47.10546875,69.11328125,205,,,
size 4,,,,,,,27.1640625,52.40234375,263,,,
size 5,,,,,,,57.31640625,91.7421875,272,,,
size 6,,,,,,,97.49609375,134.43359375,292,,,
size 7,,,,,,,137.73828125,170.48046875,230,,,
size 8,,,,,,,67.8359375,91.30859375,282,,,
size 9,,,,,,,137.86328125,171.49609375,283,,,
size 10,,,,,,,198.27734375,232.4375,298,,,
size 1,,,,,,,,,,57.0703125,91.96875,277
size 2,,,,,,,,,,37.26171875,64.50390625,257
size 3,,,,,,,,,,27.421875,67.0546875,431
size 4,,,,,,,,,,37.66015625,73.58203125,235
size 5,,,,,,,,,,68.02734375,108.046875,214
size 6,,,,,,,,,,108.27734375,148.296875,279
size 7,,,,,,,,,,28.59765625,168.65234375,261
size 8,,,,,,,,,,58.609375,84.96875,300
size 9,,,,,,,,,,88.61328125,132.36328125,298
size 10,,,,,,,,,,38.95703125,64.28125,358
size 1,26.80859375,66.82421875,167,,,,,,,,,
size 2,36.9296875,69.4296875,184,,,,,,,,,
size 3,26.93359375,66.94921875,192,,,,,,,,,
size 4,57.13671875,90.5390625,250,,,,,,,,,
size 5,77.28125,114.375,301,,,,,,,,,
size 6,137.48828125,175.58984375,221,,,,,,,,,
size 7,127.59375,150.52734375,212,,,,,,,,,
